year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws
2014,5,26,20,1,-2,34,994,NW,7.15
2014,5,26,21,1,-2,33,995,SE,4.02
2014,5,26,22,1,-1,32,995,SE,8.04
2014,5,26,23,1,-1,31,995,NW,3.13
2014,5,27,0,1,8,21,995,cv,0.89
2014,5,27,1,1,0,26,994,NW,3.13
2014,5,27,2,1,8,19,994,cv,0.89
2014,5,27,3,1,9,18,994,cv,1.78
2014,5,27,4,1,-2,27,994,NW,4.92
2014,5,27,5,1,5,22,994,NW,8.05
2014,5,27,6,1,10,21,994,cv,0.89
2014,5,27,7,1,3,30,995,NW,5.81
2014,5,27,8,1,5,30,995,NW,15.64
2014,5,27,9,1,1,32,995,NW,28.6
2014,5,27,10,1,-2,32,995,NW,43.8
2014,5,27,11,1,2,31,995,NW,57.66
2014,5,27,12,1,3,32,995,NW,67.49
2014,5,27,13,1,5,31,995,NW,78.67
2014,5,27,14,1,7,28,997,NW,94.76
2014,5,27,15,1,10,26,997,NW,102.81
2014,5,27,16,1,10,30,996,NW,109.96
2014,5,27,17,1,9,30,995,NW,114.88
2014,5,27,18,1,8,30,995,NW,118.9
2014,5,27,19,1,1,31,997,NW,130.97
2014,5,27,20,1,1,28,998,NW,136.78
2014,5,27,21,1,5,23,1000,cv,0.89
2014,5,27,22,1,4,21,1001,cv,1.34
2014,5,27,23,1,5,20,1001,NW,3.13
2014,5,28,0,1,6,19,1001,cv,0.89
2014,5,28,1,1,3,22,1001,NW,3.13
2014,5,28,2,1,6,19,1001,NE,3.13
2014,5,28,3,1,6,20,1002,SE,1.79
2014,5,28,4,1,9,15,1003,NE,0.89
2014,5,28,5,1,9,15,1003,NE,1.78
2014,5,28,6,1,12,18,1003,cv,0.89
2014,5,28,7,1,11,23,1004,cv,1.78
2014,5,28,8,1,10,25,1004,cv,2.67
2014,5,28,9,1,9,27,1004,cv,3.56
2014,5,28,10,1,9,29,1003,SE,1.79
2014,5,28,11,1,7,33,1002,cv,1.79
2014,5,28,12,1,4,35,1001,SE,4.02
2014,5,28,13,1,5,36,1000,SE,8.04
2014,5,28,14,1,5,37,999,SE,12.96
2014,5,28,15,1,5,37,998,SE,21.01
2014,5,28,16,1,5,37,997,SE,29.95
2014,5,28,17,1,5,36,996,SE,38.89
2014,5,28,18,1,4,35,996,SE,46.94
2014,5,28,19,1,7,34,997,SE,55.88
2014,5,28,20,1,9,31,998,SE,57.67
2014,5,28,21,1,9,32,999,SE,62.59
2014,5,28,22,1,9,31,998,SE,67.51
2014,5,28,23,1,8,30,997,SE,72.43
2014,5,29,0,1,12,23,997,SE,73.32
2014,5,29,1,1,12,23,998,cv,0.89
2014,5,29,2,1,13,22,997,cv,1.78
2014,5,29,3,1,12,21,997,cv,2.67
2014,5,29,4,1,13,20,997,cv,3.12
2014,5,29,5,1,12,18,997,cv,4.01
2014,5,29,6,1,14,21,997,cv,4.9
2014,5,29,7,1,14,25,997,cv,5.79
2014,5,29,8,1,12,27,998,cv,6.68
2014,5,29,9,1,12,30,998,NE,3.13
2014,5,29,10,1,11,33,998,NE,4.92
2014,5,29,11,1,11,36,998,cv,1.79
2014,5,29,12,1,10,37,998,cv,2.68
2014,5,29,13,1,7,39,997,cv,3.57
2014,5,29,14,1,7,41,997,cv,5.36
2014,5,29,15,1,4,42,996,NW,5.81
2014,5,29,16,1,4,39,996,NE,1.79
2014,5,29,17,1,6,40,996,cv,0.89
2014,5,29,18,1,8,38,997,SE,3.13
2014,5,29,19,1,9,35,998,SE,6.26
2014,5,29,20,1,10,32,999,cv,0.89
2014,5,29,21,1,15,28,1000,cv,2.68
2014,5,29,22,1,10,29,1001,SE,1.79
2014,5,29,23,1,13,26,1002,NW,3.13
2014,5,30,0,1,13,25,1002,cv,0.89
2014,5,30,1,1,13,27,1003,SE,1.79
2014,5,30,2,1,14,25,1003,NE,1.79
2014,5,30,3,1,13,23,1003,NW,1.79
2014,5,30,4,1,11,22,1004,NW,3.58
2014,5,30,5,1,10,21,1005,NW,6.71
2014,5,30,6,1,12,23,1006,NW,8.5
2014,5,30,7,1,12,26,1006,NW,10.29
2014,5,30,8,1,12,30,1007,cv,0.89
2014,5,30,9,1,12,31,1007,SE,1.79
2014,5,30,10,1,12,32,1007,SE,5.81
2014,5,30,11,1,12,33,1007,SE,9.83
2014,5,30,12,1,14,33,1007,SE,14.75
2014,5,30,13,1,14,34,1006,SE,19.67
2014,5,30,14,1,14,35,1005,SE,23.69
2014,5,30,15,1,15,34,1005,SE,27.71
2014,5,30,16,1,15,33,1005,SE,33.52
2014,5,30,17,1,14,33,1005,SE,37.54
2014,5,30,18,1,13,31,1005,SE,41.56
2014,5,30,19,1,15,30,1006,SE,44.69
2014,5,30,20,1,14,28,1006,SE,47.82
2014,5,30,21,1,14,27,1007,SE,50.95
2014,5,30,22,1,12,27,1008,SE,54.08
2014,5,30,23,1,12,25,1008,SE,55.87
2014,5,31,0,1,13,24,1008,SE,56.76
2014,5,31,1,1,13,22,1008,SE,57.65
2014,5,31,2,1,14,22,1008,cv,0.89
2014,5,31,3,1,14,21,1008,cv,1.78
2014,5,31,4,1,14,21,1008,cv,2.67
2014,5,31,5,1,15,20,1008,SE,0.89
2014,5,31,6,1,16,21,1008,SE,1.78
2014,5,31,7,1,15,24,1008,cv,0.89
2014,5,31,8,1,14,25,1009,cv,1.78
2014,5,31,9,1,13,26,1009,cv,2.67
2014,5,31,10,1,13,28,1008,NE,1.79
2014,5,31,11,1,14,30,1008,SE,1.79
2014,5,31,12,1,14,32,1007,cv,1.79
2014,5,31,13,1,15,33,1007,SE,1.79
2014,5,31,14,1,16,33,1006,cv,0.89
2014,5,31,15,1,14,33,1005,SE,3.13
2014,5,31,16,1,16,34,1005,SE,6.26
2014,5,31,17,1,17,33,1005,SE,9.39
2014,5,31,18,1,17,32,1005,SE,11.18
2014,5,31,19,1,17,31,1005,SE,12.97
2014,5,31,20,1,18,30,1005,SE,13.86
2014,5,31,21,1,18,30,1005,SE,16.99
2014,5,31,22,1,18,22,1010,SE,30.85
2014,5,31,23,1,18,21,1009,NW,8.94
2014,6,1,0,1,18,22,1010,NW,14.75
2014,6,1,1,1,18,21,1009,cv,0.89
2014,6,1,2,1,18,21,1008,NW,4.02
2014,6,1,3,1,17,21,1009,NW,7.15
2014,6,1,4,1,18,21,1009,NE,1.79
2014,6,1,5,1,17,21,1008,NW,4.92
2014,6,1,6,1,17,22,1008,NW,9.84
2014,6,1,7,1,17,22,1008,NW,14.76
2014,6,1,8,1,16,23,1007,NW,20.57
2014,6,1,9,1,16,27,1007,NW,25.49
2014,6,1,10,1,16,29,1007,NW,28.62
2014,6,1,11,1,15,30,1007,NW,31.75
2014,6,1,12,1,16,31,1007,NE,3.13
2014,6,1,13,1,13,31,1007,NE,4.92
2014,6,1,14,1,14,31,1006,NE,6.71
2014,6,1,15,1,18,27,1006,SE,4.92
2014,6,1,16,1,18,27,1006,SE,9.84
2014,6,1,17,1,18,26,1007,SE,13.86
2014,6,1,18,1,17,21,1009,SE,19.67
2014,6,1,19,1,16,21,1009,SE,21.46
2014,6,1,20,1,17,20,1011,NW,4.02
2014,6,1,21,1,17,19,1011,NW,7.15
2014,6,1,22,1,16,20,1012,NE,3.13
2014,6,1,23,1,15,21,1012,SE,1.79
2014,6,2,0,1,13,21,1012,SE,3.58
2014,6,2,1,1,13,20,1012,cv,0.89
2014,6,2,2,1,13,19,1012,SE,1.79
2014,6,2,3,1,12,19,1012,SE,3.58
2014,6,2,4,1,12,20,1012,SE,5.37
2014,6,2,5,1,13,19,1012,cv,0.45
2014,6,2,6,1,14,19,1013,NW,3.13
2014,6,2,7,1,14,19,1013,NE,1.79
2014,6,2,8,1,14,21,1013,NW,3.13
2014,6,2,9,1,13,21,1013,NW,6.26
2014,6,2,10,1,15,21,1013,NE,1.79
2014,6,2,11,1,14,23,1012,cv,0.89
2014,6,2,12,1,13,26,1012,cv,2.68
2014,6,2,13,1,12,24,1012,NE,1.79
2014,6,2,14,1,11,25,1011,SE,1.79
2014,6,2,15,1,12,25,1010,SE,4.92
2014,6,2,16,1,11,26,1010,cv,0.89
2014,6,2,17,1,11,26,1009,SE,1.79
2014,6,2,18,1,12,26,1009,cv,0.89
2014,6,2,19,1,12,25,1009,SE,3.13
2014,6,2,20,1,12,24,1010,NW,3.13
2014,6,2,21,1,12,24,1010,NW,6.26
2014,6,2,22,1,12,24,1010,NW,10.28
2014,6,2,23,1,13,22,1010,NW,13.41
2014,6,3,0,1,13,22,1009,NW,16.54
2014,6,3,1,1,13,20,1009,NW,19.67
2014,6,3,2,1,13,19,1008,NW,20.56
2014,6,3,3,1,13,17,1008,NW,22.35
2014,6,3,4,1,13,17,1008,NW,26.37
2014,6,3,5,1,13,17,1008,NE,0.89
2014,6,3,6,1,14,20,1008,NW,4.02
2014,6,3,7,1,14,23,1009,NW,7.15
2014,6,3,8,1,13,24,1009,NW,10.28
2014,6,3,9,1,13,27,1009,NW,13.41
2014,6,3,10,1,12,28,1009,NW,15.2
2014,6,3,11,1,12,29,1008,cv,0.89
2014,6,3,12,1,12,30,1008,SE,1.79
2014,6,3,13,1,12,31,1007,SE,4.92
2014,6,3,14,1,12,31,1006,SE,8.05
2014,6,3,15,1,12,32,1006,SE,12.07
2014,6,3,16,1,12,32,1006,SE,16.09
2014,6,3,17,1,13,31,1006,SE,20.11
2014,6,3,18,1,12,30,1006,SE,23.24
2014,6,3,19,1,13,28,1006,SE,26.37
2014,6,3,20,1,13,28,1007,SE,28.16
2014,6,3,21,1,13,27,1007,SE,29.95
2014,6,3,22,1,14,26,1008,SE,34.87
2014,6,3,23,1,14,24,1008,SE,38
2014,6,4,0,1,14,23,1008,SE,39.79
2014,6,4,1,1,15,21,1008,NE,1.79
2014,6,4,2,1,15,21,1008,NE,2.68
2014,6,4,3,1,15,20,1008,NE,3.57
2014,6,4,4,1,16,20,1007,NE,4.46
2014,6,4,5,1,16,19,1007,cv,0.89
2014,6,4,6,1,17,20,1007,cv,1.78
2014,6,4,7,1,17,24,1008,cv,2.67
2014,6,4,8,1,16,25,1007,cv,3.56
2014,6,4,9,1,15,26,1007,cv,4.45
2014,6,4,10,1,14,27,1007,SE,3.13
2014,6,4,11,1,14,28,1007,SE,6.26
2014,6,4,12,1,14,29,1006,cv,1.79
2014,6,4,13,1,13,29,1005,SE,3.13
2014,6,4,14,1,13,31,1005,SE,6.26
2014,6,4,15,1,13,30,1004,SE,9.39
2014,6,4,16,1,13,30,1004,SE,13.41
2014,6,4,17,1,14,29,1004,SE,17.43
2014,6,4,18,1,14,29,1004,SE,22.35
2014,6,4,19,1,14,28,1004,SE,26.37
2014,6,4,20,1,15,27,1004,SE,29.5
2014,6,4,21,1,14,27,1005,SE,31.29
2014,6,4,22,1,14,27,1005,NW,1.79
2014,6,4,23,1,15,27,1005,SE,3.13
2014,6,5,0,FALSE,15,26,1005,NW,1.79
2014,6,5,1,1,16,24,1005,SE,1.79
2014,6,5,2,1,17,23,1005,SE,4.92
2014,6,5,3,1,16,22,1005,SE,6.71
2014,6,5,4,1,16,21,1005,SE,8.5
2014,6,5,5,1,16,20,1006,NE,0.89
2014,6,5,6,1,17,21,1006,cv,0.89
2014,6,5,7,1,17,22,1006,SE,1.79
2014,6,5,8,1,17,25,1006,cv,0.89
2014,6,5,9,1,17,27,1006,NE,1.79
2014,6,5,10,1,16,29,1006,cv,0.89
2014,6,5,11,1,16,30,1005,cv,2.68
2014,6,5,12,1,15,31,1005,NW,3.13
2014,6,5,13,1,14,33,1004,cv,1.79
2014,6,5,14,1,13,34,1003,NW,3.13
2014,6,5,15,1,13,34,1003,SE,3.13
2014,6,5,16,1,13,33,1002,SE,4.92
2014,6,5,17,1,13,34,1002,cv,0.89
2014,6,5,18,1,14,33,1002,SE,4.02
2014,6,5,19,1,14,31,1002,SE,8.04
2014,6,5,20,1,15,31,1002,SE,11.17
2014,6,5,21,1,14,30,1003,SE,14.3
2014,6,5,22,1,15,30,1003,SE,18.32
2014,6,5,23,1,16,26,1003,SE,20.11
2014,6,6,0,FALSE,16,27,1003,SE,23.24
2014,6,6,1,1,19,25,1004,SE,27.26
2014,6,6,2,1,19,24,1004,SE,29.05
2014,6,6,3,1,17,23,1004,SE,32.18
2014,6,6,4,1,17,22,1004,cv,0.89
2014,6,6,5,1,17,22,1005,SE,1.79
2014,6,6,6,1,17,22,1005,cv,0.89
2014,6,6,7,1,17,23,1004,SE,1.79
2014,6,6,8,1,18,25,1004,SE,3.58
2014,6,6,9,1,18,26,1004,SE,6.71
2014,6,6,10,1,18,26,1004,SE,9.84
2014,6,6,11,1,18,27,1004,cv,0.89
2014,6,6,12,1,16,22,1005,NW,11.18
2014,6,6,13,1,18,19,1005,NW,16.99
2014,6,6,14,1,17,19,1005,NW,24.14
2014,6,6,15,1,17,19,1005,NW,29.06
2014,6,6,16,1,16,18,1004,NE,4.92
2014,6,6,17,1,16,18,1005,NW,5.81
2014,6,6,18,1,16,18,1005,NE,3.13
2014,6,6,19,1,15,18,1005,NE,7.15
2014,6,6,20,1,14,18,1005,NW,3.13
2014,6,6,21,1,14,18,1005,NE,3.13
2014,6,6,22,1,14,17,1005,NW,1.79
2014,6,6,23,1,14,16,1005,NW,4.92
2014,6,7,0,FALSE,14,16,1005,cv,0.89
2014,6,7,1,1,14,15,1005,cv,1.78
2014,6,7,2,1,13,17,1005,NE,1.79
2014,6,7,3,1,12,15,1005,NW,1.79
2014,6,7,4,1,11,17,1005,NE,3.13
2014,6,7,5,1,11,15,1005,NW,1.79
2014,6,7,6,1,12,18,1005,NW,4.92
2014,6,7,7,1,12,20,1005,NW,10.73
2014,6,7,8,1,11,22,1006,NW,15.65
2014,6,7,9,1,10,24,1006,NW,22.8
2014,6,7,10,1,10,26,1005,NW,28.61
2014,6,7,11,1,9,26,1005,NW,33.53
2014,6,7,12,1,9,27,1005,NW,38.45
2014,6,7,13,1,9,28,1004,NW,41.58
2014,6,7,14,1,8,29,1003,NW,46.5
2014,6,7,15,1,9,29,1002,NW,51.42
2014,6,7,16,1,8,30,1001,NW,54.55
2014,6,7,17,1,10,29,1001,NE,3.13
2014,6,7,18,1,10,28,1002,SE,4.02
2014,6,7,19,1,11,26,1002,SE,5.81
2014,6,7,20,1,11,24,1002,SE,7.6
2014,6,7,21,1,14,21,1003,SE,9.39
2014,6,7,22,1,13,21,1003,SE,11.18
2014,6,7,23,1,13,19,1003,cv,0.89
2014,6,8,0,FALSE,15,19,1003,cv,1.78
2014,6,8,1,1,14,18,1003,NE,1.79
2014,6,8,2,1,13,18,1003,cv,0.89
2014,6,8,3,1,13,17,1003,cv,1.78
2014,6,8,4,1,13,17,1003,cv,2.67
2014,6,8,5,1,14,17,1003,NW,1.79
2014,6,8,6,1,13,18,1003,NW,3.58
2014,6,8,7,1,14,19,1003,NW,6.71
2014,6,8,8,1,14,21,1003,NE,1.79
2014,6,8,9,1,13,23,1003,cv,0.89
2014,6,8,10,1,14,25,1002,NE,1.79
2014,6,8,11,1,14,27,1002,cv,1.79
2014,6,8,12,1,13,28,1001,SE,1.79
2014,6,8,13,1,12,30,1000,SE,4.92
2014,6,8,14,1,11,30,999,cv,1.79
2014,6,8,15,1,14,19,1002,NW,4.92
2014,6,8,16,1,14,20,1002,SE,3.13
2014,6,8,17,1,14,21,1002,SE,4.02
2014,6,8,18,1,15,22,1001,SE,8.94
2014,6,8,19,1,15,22,1001,SE,12.96
2014,6,8,20,1,15,19,1002,NE,1.79
2014,6,8,21,1,14,19,1002,cv,0.89
2014,6,8,22,1,15,18,1002,cv,1.78
2014,6,8,23,1,14,17,1002,NW,1.79
2014,6,9,0,FALSE,14,17,1002,NW,4.92
2014,6,9,1,1,14,16,1003,cv,0.89
2014,6,9,2,FALSE,13,15,1002,NW,3.13
2014,6,9,3,FALSE,13,15,1003,cv,0.89
2014,6,9,4,FALSE,14,16,1004,NE,1.79
2014,6,9,5,FALSE,13,14,1004,cv,0.89
2014,6,9,6,FALSE,15,16,1005,NW,3.13
2014,6,9,7,FALSE,14,19,1005,NW,4.92
2014,6,9,8,FALSE,14,22,1005,NW,6.71
2014,6,9,9,FALSE,14,24,1005,cv,0.89
2014,6,9,10,FALSE,13,25,1005,cv,1.78
2014,6,9,11,1,13,26,1005,SE,1.79
2014,6,9,12,1,11,28,1005,NW,1.79
2014,6,9,13,1,10,29,1004,cv,1.79
2014,6,9,14,1,10,30,1003,cv,3.58
2014,6,9,15,1,7,30,1003,SE,3.13
2014,6,9,16,1,9,29,1003,SE,6.26
2014,6,9,17,1,12,27,1003,NE,4.02
2014,6,9,18,1,14,25,1004,NE,8.04
2014,6,9,19,1,13,22,1005,NE,11.17
2014,6,9,20,1,13,22,1006,NE,14.3
2014,6,9,21,1,13,22,1007,NE,17.43
2014,6,9,22,1,14,21,1008,SE,1.79
2014,6,9,23,1,13,21,1008,cv,0.89
2014,6,10,0,1,13,20,1008,SE,1.79
2014,6,10,1,1,14,18,1008,SE,3.58
2014,6,10,2,1,14,19,1008,cv,0.89
2014,6,10,3,1,14,19,1009,SE,1.79
2014,6,10,4,1,14,19,1008,SE,3.58
2014,6,10,5,1,14,18,1008,SE,5.37
2014,6,10,6,1,15,18,1009,NW,1.79
2014,6,10,7,1,16,19,1009,cv,0.89
2014,6,10,8,1,16,20,1009,cv,1.78
2014,6,10,9,1,16,22,1009,cv,2.67
2014,6,10,10,1,16,22,1009,cv,4.46
2014,6,10,11,1,16,25,1009,SE,1.79
2014,6,10,12,1,16,26,1008,SE,5.81
2014,6,10,13,1,16,25,1008,SE,9.83
2014,6,10,14,1,18,23,1008,SE,11.62
2014,6,10,15,1,18,23,1008,cv,1.79
2014,6,10,16,1,17,24,1008,SE,3.13
2014,6,10,17,1,16,23,1008,SE,7.15
2014,6,10,18,1,16,23,1008,SE,10.28
2014,6,10,19,1,16,22,1008,SE,12.07
2014,6,10,20,1,16,21,1009,cv,0.89
2014,6,10,21,1,16,20,1010,SE,1.79
2014,6,10,22,1,17,20,1010,cv,0.89
2014,6,10,23,1,17,19,1011,cv,1.78
2014,6,11,0,1,17,19,1010,SE,0.89
2014,6,11,1,1,17,19,1010,NE,0.89
2014,6,11,2,1,16,18,1010,NE,2.68
2014,6,11,3,1,16,18,1011,NW,0.89
2014,6,11,4,1,15,17,1011,NW,2.68
2014,6,11,5,1,14,17,1011,NW,5.81
2014,6,11,6,1,16,19,1011,NW,8.94
2014,6,11,7,1,15,21,1012,NE,3.13
2014,6,11,8,1,15,22,1012,NE,8.05
2014,6,11,9,1,14,24,1012,NE,12.97
2014,6,11,10,1,14,26,1012,NW,3.13
2014,6,11,11,1,13,27,1012,NE,1.79
2014,6,11,12,1,12,27,1011,NE,4.92
2014,6,11,13,1,12,29,1010,NE,9.84
2014,6,11,14,1,12,30,1009,NW,3.13
2014,6,11,15,1,12,30,1008,cv,1.79
2014,6,11,16,1,11,30,1007,cv,4.92
2014,6,11,17,1,12,30,1007,cv,6.71
2014,6,11,18,1,12,30,1007,cv,7.6
2014,6,11,19,1,12,29,1007,SE,3.13
2014,6,11,20,1,13,27,1007,SE,4.92
2014,6,11,21,1,14,26,1008,SE,8.94
2014,6,11,22,1,14,25,1008,SE,12.07
2014,6,11,23,1,14,24,1008,cv,0.89
2014,6,12,0,1,15,22,1008,SE,0.89
2014,6,12,1,1,15,20,1008,cv,0.89
2014,6,12,2,1,15,20,1008,NE,1.79
2014,6,12,3,1,15,19,1008,NW,1.79
2014,6,12,4,1,15,19,1008,NW,3.58
2014,6,12,5,1,15,20,1007,NW,6.71
2014,6,12,6,1,16,21,1007,NW,9.84
2014,6,12,7,1,15,24,1007,NW,13.86
2014,6,12,8,1,15,26,1008,NE,3.13
2014,6,12,9,1,14,29,1007,NW,3.13
2014,6,12,10,1,13,30,1007,cv,0.89
2014,6,12,11,1,13,33,1006,cv,2.68
2014,6,12,12,1,12,33,1006,NW,1.79
2014,6,12,13,1,12,35,1005,cv,1.79
2014,6,12,14,1,12,35,1004,NW,1.79
2014,6,12,15,1,12,36,1003,cv,3.13
2014,6,12,16,1,11,35,1003,cv,4.92
2014,6,12,17,1,12,34,1003,SE,1.79
2014,6,12,18,1,12,33,1003,SE,4.92
2014,6,12,19,1,15,31,1004,SE,8.94
2014,6,12,20,1,15,29,1005,SE,10.73
2014,6,12,21,1,17,28,1006,NW,4.02
2014,6,12,22,1,16,28,1006,SE,3.13
2014,6,12,23,1,17,26,1007,SE,4.92
2014,6,13,0,1,18,25,1007,cv,0.89
2014,6,13,1,1,17,24,1007,cv,1.78
2014,6,13,2,1,18,24,1007,cv,2.67
2014,6,13,3,1,18,22,1007,NE,0.89
2014,6,13,4,1,18,22,1007,NE,1.78
2014,6,13,5,1,18,21,1007,NE,2.67
2014,6,13,6,1,19,22,1008,cv,0.89
2014,6,13,7,1,19,24,1008,NW,1.79
2014,6,13,8,1,18,27,1009,cv,0.89
2014,6,13,9,1,17,28,1008,cv,2.68
2014,6,13,10,1,17,29,1008,SE,3.13
2014,6,13,11,1,16,31,1008,cv,3.13
2014,6,13,12,1,16,31,1007,SE,3.13
2014,6,13,13,1,16,31,1007,cv,1.79
2014,6,13,14,1,15,32,1006,SE,1.79
2014,6,13,15,1,16,32,1005,SE,5.81
2014,6,13,16,1,16,32,1005,SE,10.73
2014,6,13,17,1,17,19,1008,NW,15.2
2014,6,13,18,1,17,19,1007,SE,4.92
2014,6,13,19,1,18,20,1007,NW,3.13
2014,6,13,20,1,18,20,1008,NE,1.79
2014,6,13,21,1,17,21,1008,NW,3.13
2014,6,13,22,1,17,21,1008,NW,6.26
2014,6,13,23,1,17,20,1008,NE,1.79
2014,6,14,0,1,18,19,1008,NE,2.68
2014,6,14,1,1,17,19,1007,NE,4.47
2014,6,14,2,1,17,19,1007,cv,0.89
2014,6,14,3,1,17,18,1007,cv,1.78
2014,6,14,4,1,17,19,1008,NW,0.89
2014,6,14,5,1,17,18,1008,NW,2.68
2014,6,14,6,1,18,19,1008,NW,3.57
2014,6,14,7,1,18,21,1008,NW,5.36
2014,6,14,8,1,18,23,1008,NW,8.49
2014,6,14,9,1,18,25,1008,NW,10.28
2014,6,14,10,1,17,26,1008,NW,12.07
2014,6,14,11,1,17,28,1007,cv,1.79
2014,6,14,12,1,17,29,1007,cv,2.68
2014,6,14,13,1,16,30,1006,cv,4.47
2014,6,14,14,1,17,31,1005,cv,6.26
2014,6,14,15,1,17,32,1005,cv,8.05
2014,6,14,16,1,17,31,1004,SE,3.13
2014,6,14,17,1,16,32,1004,SE,6.26
2014,6,14,18,1,17,31,1004,SE,9.39
2014,6,14,19,1,17,30,1004,SE,11.18
2014,6,14,20,1,19,28,1005,SE,12.97
2014,6,14,21,1,20,28,1005,SE,16.1
2014,6,14,22,1,19,26,1005,SE,17.89
2014,6,14,23,1,19,26,1005,SE,21.02
2014,6,15,0,1,18,25,1006,SE,22.81
2014,6,15,1,1,18,23,1006,cv,0.89
2014,6,15,2,1,19,23,1006,NE,0.89
2014,6,15,3,1,19,23,1005,SE,1.79
2014,6,15,4,1,18,23,1005,cv,0.89
2014,6,15,5,2,19,22,1005,cv,1.78
2014,6,15,6,1,19,23,1005,NE,0.89
2014,6,15,7,1,19,25,1005,NE,2.68
2014,6,15,8,1,18,27,1006,cv,0.89
2014,6,15,9,1,17,28,1005,cv,1.78
2014,6,15,10,1,18,29,1005,SE,1.79
2014,6,15,11,1,18,30,1005,SE,3.58
2014,6,15,12,1,17,32,1004,SE,6.71
2014,6,15,13,1,17,32,1003,SE,9.84
2014,6,15,14,1,18,31,1003,SE,12.97
2014,6,15,15,1,18,32,1002,SE,16.1
2014,6,15,16,1,19,31,1002,SE,17.89
2014,6,15,17,1,19,31,1002,SE,21.02
2014,6,15,18,1,19,30,1002,NW,4.92
2014,6,15,19,1,19,29,1002,NW,8.94
2014,6,15,20,1,18,23,1005,SE,11.18
2014,6,15,21,1,18,21,1004,SE,15.2
2014,6,15,22,1,19,21,1004,cv,0.89
2014,6,15,23,1,19,23,1004,NW,3.13
2014,6,16,0,1,20,22,1004,SE,0.89
2014,6,16,1,1,20,21,1004,cv,0.89
2014,6,16,2,1,20,22,1004,cv,1.78
2014,6,16,3,1,20,21,1003,SE,0.89
2014,6,16,4,1,20,21,1003,SE,2.68
2014,6,16,5,1,19,21,1003,SE,4.47
2014,6,16,6,1,20,22,1003,SE,7.6
2014,6,16,7,2,19,22,1003,SE,9.39
2014,6,16,8,1,20,24,1003,cv,0.89
2014,6,16,9,2,20,25,1003,SE,1.79
2014,6,16,10,1,19,26,1004,cv,0.89
2014,6,16,11,2,20,26,1003,SE,1.79
2014,6,16,12,2,20,26,1003,SE,4.92
2014,6,16,13,2,20,27,1001,SE,8.94
2014,6,16,14,1,20,28,1001,cv,3.13
2014,6,16,15,1,21,29,1000,SE,3.13
2014,6,16,16,1,19,29,1000,SE,7.15
2014,6,16,17,1,19,30,1000,SE,11.17
2014,6,16,18,1,20,28,1000,SE,14.3
2014,6,16,19,1,20,28,1000,SE,17.43
2014,6,16,20,1,20,26,1001,cv,0.89
2014,6,16,21,1,20,26,1001,cv,1.78
2014,6,16,22,1,20,26,1001,cv,2.67
2014,6,16,23,1,20,26,1001,SE,4.02
2014,6,17,0,2,20,26,1001,SE,7.15
2014,6,17,1,2,20,26,1001,SE,11.17
2014,6,17,2,2,16,21,1003,SE,18.32
2014,6,17,3,1,16,19,1002,NE,3.13
2014,6,17,4,1,17,19,1003,cv,1.79
2014,6,17,5,1,17,19,1003,cv,2.68
2014,6,17,6,1,18,19,1004,NE,1.79
2014,6,17,7,1,18,20,1003,cv,0.89
2014,6,17,8,1,18,20,1003,NW,3.13
2014,6,17,9,1,18,21,1003,NE,1.79
2014,6,17,10,1,18,22,1003,cv,0.89
2014,6,17,11,1,19,23,1003,SE,1.79
2014,6,17,12,1,19,24,1002,SE,3.58
2014,6,17,13,1,19,25,1002,SE,6.71
2014,6,17,14,1,19,26,1002,SE,8.5
2014,6,17,15,1,20,27,1001,SE,11.63
2014,6,17,16,1,20,26,1001,SE,13.42
2014,6,17,17,1,20,24,1001,SE,16.55
2014,6,17,18,1,18,20,1001,SE,19.68
2014,6,17,19,1,19,20,1002,SE,22.81
2014,6,17,20,1,18,20,1002,cv,0.89
2014,6,17,21,1,18,19,1003,cv,1.78
2014,6,17,22,1,18,19,1003,cv,2.23
2014,6,17,23,1,18,19,1004,cv,3.12
2014,6,18,0,1,17,19,1004,NE,1.79
2014,6,18,1,1,17,19,1003,NW,1.79
2014,6,18,2,1,17,18,1003,cv,0.89
2014,6,18,3,1,17,18,1004,cv,1.78
2014,6,18,4,1,18,19,1003,cv,2.23
2014,6,18,5,1,17,18,1004,NW,3.13
2014,6,18,6,1,18,19,1004,cv,0.89
2014,6,18,7,1,17,20,1004,NW,3.13
2014,6,18,8,1,18,21,1004,NW,7.15
2014,6,18,9,1,18,25,1004,NW,8.94
2014,6,18,10,1,18,26,1004,cv,1.79
2014,6,18,11,1,16,28,1003,NE,1.79
2014,6,18,12,1,15,29,1003,cv,0.89
2014,6,18,13,1,14,29,1002,cv,4.02
2014,6,18,14,FALSE,16,30,1001,cv,5.81
2014,6,18,15,1,16,31,1001,SE,3.13
2014,6,18,16,FALSE,16,31,1000,SE,7.15
2014,6,18,17,FALSE,17,30,1000,SE,11.17
2014,6,18,18,1,18,29,1000,SE,16.09
2014,6,18,19,1,19,28,1001,SE,21.01
2014,6,18,20,1,18,26,1001,SE,24.14
2014,6,18,21,1,19,26,1003,SE,27.27
2014,6,18,22,1,19,25,1003,SE,30.4
2014,6,18,23,1,19,24,1003,cv,0.89
2014,6,19,0,1,20,22,1002,SE,0.89
2014,6,19,1,1,19,22,1003,cv,0.89
